,id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
1208,56c67b79015910fe9bf14ccdeea85440,krakow,tenement,120.0,4.0,1.0,1.0,,50.0635065,19.9328658,1.0,177.0,0.122,0.159,0.212,0.266,0.026,0.212,0.073,condominium,brick,premium,no,no,no,no,no,6000
1209,ffccef88446ad3f3a9d015ed1f4678df,krakow,blockOfFlats,62.0,3.0,3.0,11.0,,50.065836,19.9650421,2.23,17.0,0.267,0.094,0.602,0.55,0.088,0.261,0.085,condominium,brick,premium,yes,yes,yes,no,no,4100
1210,0c3d7e8b7011966a28ec9ecc079251ba,krakow,apartmentBuilding,38.0,2.0,,6.0,2020.0,50.0597,19.97414,2.59,12.0,0.396,0.653,0.156,0.263,0.149,1.034,0.167,condominium,brick,,yes,no,yes,no,yes,2850
1211,7df904a14c9d7f1aa88fbdd2b2b6a86b,krakow,apartmentBuilding,65.0,4.0,8.0,8.0,,50.0666362,19.9751941,2.91,8.0,0.509,0.668,0.269,0.438,0.277,0.975,0.654,condominium,brick,,no,yes,yes,no,no,5500
1212,d9c6601ae0d77bd9069d2794b93464dc,krakow,,35.0,2.0,2.0,2.0,,50.0492211,19.9418418,0.72,118.0,0.061,0.22,0.303,0.121,0.057,0.239,0.193,condominium,,,no,yes,no,no,no,2600
1213,df1dd0d42784ad8be57de957007f5452,krakow,apartmentBuilding,32.64,2.0,1.0,4.0,2017.0,50.0487068,19.9649421,2.03,20.0,0.271,0.126,0.546,0.098,0.105,1.025,0.614,condominium,brick,,no,yes,yes,no,yes,3100
1214,6ddec41a39bed8d16de8dcc49588ca34,krakow,apartmentBuilding,75.0,3.0,3.0,7.0,2016.0,50.05601,19.959362,1.5,18.0,0.15,0.195,0.525,0.108,0.132,0.355,0.36,condominium,brick,,no,yes,yes,yes,yes,6500
1215,879d7b903a81309aea58733d87ec8692,krakow,tenement,40.0,2.0,3.0,3.0,1920.0,50.0669514,19.9427392,1.33,75.0,0.082,0.587,0.169,0.382,0.034,0.433,0.167,condominium,brick,,yes,no,no,no,no,2100
1216,ae80e3f4f39c2e49874adbc8f178eaee,krakow,blockOfFlats,72.0,4.0,5.0,5.0,2016.0,50.04228092,19.95231554,1.75,37.0,0.086,0.91,0.281,0.173,0.233,1.165,0.398,condominium,,premium,no,yes,yes,no,no,4000
1217,e56baff322702b0c15410f913ea36659,krakow,blockOfFlats,36.0,2.0,1.0,5.0,2022.0,50.04686,19.97086,2.5,12.0,0.711,0.58,0.433,0.337,0.214,1.479,0.221,condominium,,,no,yes,yes,yes,yes,2750
1218,79f8d1383138a1877e832e4e7677b4dd,krakow,tenement,50.0,2.0,1.0,3.0,,50.063837,19.9266779,1.27,64.0,0.159,0.508,0.512,0.215,0.037,0.372,0.021,condominium,brick,,yes,no,no,no,no,2900
1219,9b2448297c3f24ffe8b92108137e4e39,krakow,,35.46,2.0,1.0,5.0,2021.0,50.0106981,19.8900334,6.05,6.0,0.337,0.887,0.901,0.144,0.425,4.208,0.266,condominium,,,yes,yes,yes,no,no,2200
1220,f75fc388871aeef6f524f403d8265a3d,krakow,apartmentBuilding,53.0,3.0,3.0,5.0,2021.0,50.0673619,19.9859347,3.65,7.0,0.738,0.177,0.577,0.175,0.193,1.743,0.671,condominium,brick,,yes,yes,yes,no,no,3800
1221,5223e26e40f3633abe500117d6d86b3f,krakow,tenement,36.5,2.0,3.0,3.0,,50.0746061,19.9057631,3.17,15.0,0.401,0.602,0.483,0.19,0.172,0.766,0.287,condominium,brick,,no,yes,no,no,no,2700
1222,e720cb4bc66f736c80895be246f033f3,krakow,tenement,93.0,3.0,2.0,4.0,1940.0,50.05584378,19.90920067,2.09,4.0,0.371,0.784,0.649,0.706,0.21,0.681,0.662,condominium,brick,premium,no,yes,no,no,no,4200
1223,97851ae3f5322c2889a5d06af31d2678,krakow,blockOfFlats,37.0,2.0,3.0,4.0,2022.0,50.0120908,19.8904354,5.9,7.0,0.462,0.803,0.767,0.3,0.27,4.058,0.275,condominium,,,yes,yes,yes,no,no,2700
1224,d783388cf958d36b6062b1a19f6ad0c4,krakow,apartmentBuilding,52.0,2.0,,5.0,2011.0,50.0743859,19.974251,3.32,6.0,0.261,0.45,0.538,0.12,0.49,1.396,0.172,condominium,brick,,yes,no,yes,no,no,3300
1225,bcbd4068d1e825b59b8d8cded2d713ad,krakow,blockOfFlats,67.0,4.0,9.0,11.0,2023.0,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,,premium,yes,yes,yes,no,no,5200
1226,7bc09f3df19918201b6a383fcb9b7a89,krakow,blockOfFlats,37.0,2.0,5.0,6.0,2022.0,50.05601,19.959362,1.5,18.0,0.15,0.195,0.525,0.108,0.132,0.355,0.36,condominium,,premium,yes,yes,yes,no,no,3300
1227,c706da285d040cfbfc69bd4bef20e442,krakow,blockOfFlats,46.0,2.0,1.0,5.0,2024.0,50.0473269,19.9731697,2.63,9.0,0.864,0.726,0.346,0.505,0.31,1.583,0.308,condominium,,,no,yes,yes,no,no,3500
1228,4d10373c7b033077c9042d17cfd666c0,krakow,,65.36,3.0,3.0,5.0,2020.0,50.10156,19.95465,5.27,3.0,0.502,1.023,0.56,0.328,0.068,2.668,0.533,condominium,,,no,yes,no,no,no,3600
1229,8b1739fdc58decdf7ee4c8565d52222e,krakow,tenement,56.0,2.0,2.0,4.0,1930.0,50.057182,19.9301509,0.63,34.0,0.205,0.369,0.122,0.603,0.041,0.444,0.124,condominium,brick,,no,no,,no,no,3000
1230,ae79a2b7eeceeb2e8daa10894e932926,krakow,tenement,60.0,2.0,3.0,5.0,,50.0664185,19.9295992,1.39,68.0,0.055,0.374,0.297,0.133,0.023,0.19,0.085,condominium,brick,premium,yes,yes,yes,no,no,3300
1231,215551d80d669946ff008c66c0f18745,krakow,apartmentBuilding,35.0,2.0,4.0,6.0,2022.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,premium,yes,no,yes,no,no,3300
1232,8704bde04ddd0a282a66cd7ef9518f57,krakow,blockOfFlats,35.5,2.0,9.0,10.0,,50.0123738,19.95323901,4.89,11.0,0.261,0.574,0.126,0.221,0.307,0.752,0.1,condominium,concreteSlab,premium,yes,yes,yes,no,yes,1950
1233,d9b5eb0b861ce9fa0abce6b3b5d1c50e,krakow,apartmentBuilding,33.0,2.0,3.0,4.0,2024.0,50.0562881,19.9559757,1.26,20.0,0.094,0.117,0.299,0.136,0.176,0.165,0.253,condominium,brick,,no,no,yes,no,no,3500
1234,6edc28b28d5257ca3bc96615c82783a9,krakow,apartmentBuilding,30.0,2.0,2.0,5.0,2019.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,,yes,yes,yes,yes,no,3299
1235,6ad0aa2eb15466adfcaa7e8c8fde707b,krakow,apartmentBuilding,39.0,2.0,7.0,11.0,2007.0,50.0832229,19.9638396,3.6,11.0,0.173,0.243,0.125,0.077,0.084,2.069,0.115,condominium,brick,,no,no,yes,no,no,2350
1236,22bdb8f2ca3e6a680dfe82bad7c31764,krakow,apartmentBuilding,50.0,2.0,1.0,4.0,2019.0,50.04041734,19.94341752,1.69,33.0,0.176,0.763,0.375,0.068,0.092,0.927,0.075,condominium,brick,premium,no,no,yes,no,no,3900
1237,4f314886e694550f8822ed009eff17af,krakow,apartmentBuilding,40.0,2.0,3.0,6.0,2021.0,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,brick,premium,yes,yes,yes,no,no,2750
1238,dd01ac34839c4b7e42090ee27ce6dd2a,krakow,blockOfFlats,56.0,2.0,5.0,6.0,2007.0,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,brick,,yes,yes,yes,no,no,2500
1239,9610f5f95b79dad966bef1ded592bec9,krakow,blockOfFlats,87.0,4.0,,3.0,2002.0,50.00488968,20.00688787,7.44,8.0,0.177,0.42,0.656,0.175,0.442,3.493,0.36,condominium,,premium,no,yes,no,no,yes,4500
1240,7530955cce1825d1264f8bdba33dd41e,krakow,blockOfFlats,33.0,1.0,2.0,5.0,2015.0,50.084167,19.990278,4.9,3.0,0.581,1.802,0.899,0.457,0.484,1.307,0.49,condominium,brick,premium,yes,yes,yes,no,no,1950
1241,cd98a0074f8621cd548b0e1fa6ab4a0b,krakow,tenement,50.0,2.0,1.0,3.0,1920.0,50.063837,19.9266779,1.27,64.0,0.159,0.508,0.512,0.215,0.037,0.372,0.021,condominium,brick,premium,no,no,no,no,no,2800
1242,91635284c0134db9e0f5fb415c4e3a72,krakow,,86.0,4.0,1.0,3.0,,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,,,no,no,no,no,no,4500
1243,1cc36bf8e0220ad6e38f32255bf875d5,krakow,tenement,36.0,2.0,2.0,2.0,,50.0459,19.95395,1.52,38.0,0.278,0.692,0.264,0.572,0.112,1.024,0.302,condominium,brick,,no,no,no,no,no,2500
1244,9b491f8de7698db29a9ca50f6b2431df,krakow,,48.0,2.0,5.0,6.0,2017.0,50.0942028,19.9515463,4.43,12.0,0.336,0.415,0.266,0.208,0.275,1.945,0.061,condominium,,,no,yes,yes,no,no,2650
1245,73128a6ce1e105bf266059858c820383,krakow,blockOfFlats,64.0,4.0,,4.0,1975.0,50.0881947615066,19.9288105106311,3.72,17.0,0.119,0.41,0.323,0.25,0.378,0.521,0.101,condominium,concreteSlab,premium,yes,no,no,no,no,3800
1246,1268b593b8c5c9916195246f40342074,krakow,blockOfFlats,38.0,2.0,,4.0,1980.0,50.10089,20.00956,7.17,12.0,0.353,1.183,0.278,0.29,0.393,1.024,0.197,condominium,,,no,yes,no,no,yes,2300
1247,796f77652e02e44903dd172c007e1eb0,krakow,apartmentBuilding,50.0,2.0,1.0,2.0,,50.09329489,19.90016699,5.03,4.0,0.878,0.563,0.786,0.063,0.336,2.301,0.153,condominium,brick,,no,yes,no,no,no,2700
1248,fb2a2ee6ac6cd068582f63e059eda74e,krakow,blockOfFlats,35.5,2.0,4.0,4.0,1960.0,50.07300541,19.96709369,2.84,9.0,0.154,0.121,0.619,0.315,0.489,1.0,0.131,condominium,brick,premium,yes,no,no,no,yes,2500
1249,71f7fc046542af81b4ea9d8952049f46,krakow,blockOfFlats,32.0,2.0,1.0,4.0,2020.0,50.0480832,19.9458775,0.96,117.0,0.26,0.279,0.523,0.386,0.044,0.5,0.134,condominium,,premium,yes,no,,no,no,3500
1250,e87f29729c0b08c8e8d9c253103c7638,krakow,blockOfFlats,48.0,3.0,5.0,10.0,1997.0,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,concreteSlab,premium,no,yes,yes,no,yes,2800
1251,7b6905b019a28c4d3e45c926313acd7f,krakow,blockOfFlats,67.0,3.0,4.0,14.0,,50.0644,19.9453,1.12,90.0,0.233,0.387,0.106,0.657,0.076,0.506,0.028,condominium,brick,,yes,yes,yes,yes,no,5300
1252,d00afda51d35bad7735b56225b995cf7,krakow,blockOfFlats,58.0,2.0,,,2007.0,50.0605,19.9417,0.62,171.0,0.167,0.506,0.134,0.217,0.072,0.496,0.134,condominium,,,no,no,,no,no,3200
1253,ea52e6737cab5788d593b0095ea32022,krakow,apartmentBuilding,55.43,3.0,3.0,7.0,2018.0,50.05861111,19.96777778,2.13,9.0,0.571,0.208,0.419,0.352,0.076,0.793,0.202,condominium,brick,premium,yes,yes,yes,yes,no,5100
1254,408fc7acebe840c28ea61e0111fb8d5b,krakow,apartmentBuilding,61.0,2.0,5.0,5.0,2009.0,50.0760493,19.9746841,3.47,11.0,0.274,0.581,0.389,0.177,0.415,1.562,0.344,condominium,brick,,yes,yes,yes,no,no,4400
1255,510b7a806233c94b54ecf95130b11eb8,krakow,apartmentBuilding,40.0,2.0,3.0,3.0,2018.0,50.0503891,19.914652,1.78,4.0,0.403,0.542,0.363,0.665,0.522,0.279,0.466,condominium,brick,premium,yes,yes,yes,no,no,4500
1256,c8c3a2215575017f834293283e48cbe7,krakow,blockOfFlats,54.0,2.0,,5.0,,50.0904369,19.924485,4.03,21.0,0.099,0.64,0.169,0.067,0.189,0.857,0.139,condominium,,premium,yes,no,yes,no,no,3200
1257,368aba9e98a2a7edc6ecb3ed42119397,krakow,blockOfFlats,42.0,2.0,2.0,4.0,2017.0,50.0941595,19.88965806,5.55,3.0,0.459,0.346,0.679,0.817,0.466,2.393,0.615,condominium,brick,premium,yes,yes,yes,no,no,2400
1258,2e68f8804941410a9fdd3ce02818b6e3,krakow,,35.0,2.0,2.0,6.0,2019.0,50.0880611,19.9037465,4.41,8.0,0.25,0.889,0.5,0.245,0.153,1.804,0.492,condominium,,premium,no,yes,yes,no,no,2800
1259,aad62ba1249db0afff571edef46d6962,krakow,apartmentBuilding,75.0,3.0,5.0,6.0,2017.0,50.0508825,19.9383295,0.49,89.0,0.24,0.483,0.192,0.202,0.052,0.298,0.253,condominium,brick,,yes,yes,yes,no,no,7150
1260,53c1daf0f73dcc24cc00c8bb67b70bed,krakow,tenement,48.0,2.0,2.0,5.0,1936.0,50.0725,19.91861111,2.38,33.0,0.248,0.13,0.052,0.165,0.124,0.186,0.017,condominium,brick,,no,no,no,yes,no,2700
1261,b80c428e1f6d2cecae621cdcb156a3cb,krakow,blockOfFlats,27.0,1.0,5.0,5.0,2020.0,50.0722266,19.95232435,2.13,3.0,0.517,0.532,0.504,0.593,0.054,1.084,0.331,condominium,,premium,no,yes,yes,no,no,2550
1262,285f2693fe327ead4dd8d5d8c6b959e4,krakow,apartmentBuilding,79.0,3.0,10.0,13.0,2008.0,50.0797275,19.8930886,4.23,13.0,0.218,0.618,0.499,0.411,0.208,0.77,0.149,condominium,brick,premium,yes,yes,yes,no,no,4900
1263,4cb6400c112f62426da3c653e313ef4b,krakow,apartmentBuilding,76.0,3.0,4.0,7.0,2010.0,50.0568579,19.9608047,1.61,19.0,0.225,0.238,0.402,0.226,0.042,0.485,0.268,condominium,brick,premium,yes,yes,yes,no,no,5000
1264,a633a8a584a749d77c6783d8791594fd,krakow,blockOfFlats,67.02,3.0,3.0,3.0,2011.0,50.0195,19.9292,4.03,8.0,0.403,0.193,0.372,0.416,0.506,2.527,0.129,condominium,brick,,yes,yes,yes,yes,no,3300
1265,4d70e6437607dee79e768bbcc8828149,krakow,apartmentBuilding,40.0,2.0,7.0,12.0,,50.0798378193485,19.9183031825701,3.08,17.0,0.364,0.757,0.432,0.381,0.324,0.826,0.039,condominium,brick,,no,yes,no,no,no,2800
1266,7faf5d6753f58df20fd15559badc9b73,krakow,apartmentBuilding,42.0,2.0,7.0,7.0,,50.0726088,19.9775035,3.39,9.0,0.233,0.633,0.457,0.256,0.259,1.423,0.167,condominium,brick,premium,yes,yes,yes,no,no,3900
1267,6c78482e81d1d25c16cd4e9c80686490,krakow,blockOfFlats,46.0,3.0,,5.0,2022.0,50.084167,19.990278,4.9,3.0,0.581,1.802,0.899,0.457,0.484,1.307,0.49,condominium,,premium,yes,no,yes,no,no,3500
1268,d393885bbbe3b973a53c102ba44d487f,krakow,blockOfFlats,32.76,2.0,2.0,2.0,2008.0,50.030009,19.8974702,4.06,1.0,0.884,1.101,1.103,0.887,0.341,2.137,0.676,condominium,,,no,yes,no,no,no,2600
1269,c948ccd339b165e84c08605e5ab949ed,krakow,apartmentBuilding,43.0,2.0,6.0,7.0,2017.0,50.0939085,19.9571813,4.5,8.0,0.717,0.166,0.088,0.59,0.058,2.26,0.399,condominium,brick,premium,yes,yes,yes,no,no,2500
1270,5bc97c99d21e989733ce46071a8eaf8b,krakow,blockOfFlats,38.0,2.0,10.0,10.0,1986.0,50.0643458,19.988822,3.73,1.0,0.672,0.566,0.888,0.562,0.347,1.923,0.64,condominium,brick,premium,no,no,yes,no,no,2400
1271,9c3e65ea8b14b392b5bd22d98f304858,krakow,,41.0,2.0,2.0,5.0,2022.0,50.0152897,19.8893114,5.67,10.0,0.825,0.643,0.649,0.448,0.109,3.794,0.366,condominium,,,no,yes,no,no,no,2800
1272,708fdf0bcd566abf820d55d54e4cace1,krakow,apartmentBuilding,74.86,3.0,4.0,5.0,2016.0,50.0651271,19.951903,1.46,48.0,0.286,0.098,0.363,0.908,0.016,0.714,0.046,condominium,brick,premium,yes,yes,yes,no,no,5500
1273,528da0df4a132a13b31513abf3de2065,krakow,blockOfFlats,60.0,2.0,4.0,4.0,2001.0,50.067505394512,19.926976677425,1.59,51.0,0.106,0.596,0.5,0.171,0.069,0.41,0.229,condominium,,premium,no,no,no,no,no,4000
1274,f23f703d0fc7436fd5348999f8ab1df6,krakow,apartmentBuilding,90.0,4.0,,,2023.0,50.0647,19.945,1.15,94.0,0.217,0.401,0.098,0.622,0.037,0.486,0.06,condominium,brick,,yes,yes,no,yes,no,5500
1275,472f3094258b96a0c37393175be6e793,krakow,apartmentBuilding,38.0,2.0,4.0,5.0,2021.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,,yes,yes,yes,yes,no,2999
1276,71480c94600b333341c6ae7d832cb901,krakow,blockOfFlats,30.5,1.0,1.0,7.0,2012.0,50.09187,20.010953,6.58,14.0,0.162,0.659,0.265,0.205,0.321,0.595,0.2,condominium,,,no,no,yes,no,no,2200
1277,4f8e70b4ded919a4869b4428528f75b1,krakow,,42.0,2.0,,5.0,2022.0,50.04718,19.97233,2.58,12.0,0.807,0.671,0.372,0.444,0.269,1.542,0.269,condominium,,,no,no,no,no,no,3200
1278,66b73dd81adef8cac9cc201bcd305f8a,krakow,blockOfFlats,50.0,2.0,3.0,3.0,2020.0,50.07884535,19.88873005,4.41,15.0,0.391,0.378,0.24,0.182,0.253,0.79,0.26,condominium,,premium,yes,yes,yes,no,no,3200
1279,d0e220f9fc25519b387e2636076ebafb,krakow,blockOfFlats,52.0,2.0,3.0,5.0,2017.0,50.0776303,19.9252782,2.66,21.0,0.27,0.567,0.123,0.132,0.108,0.738,0.112,condominium,,premium,no,yes,yes,no,no,4500
1280,4ab3c4c8f6d5870f15b23d543e8d43b0,krakow,apartmentBuilding,70.0,3.0,5.0,6.0,2010.0,50.0676068,19.9395579,1.37,86.0,0.144,0.506,0.105,0.151,0.081,0.374,0.067,condominium,brick,,no,yes,yes,no,no,5500
1281,773a8b39f4ae36070c22dc47852b29e5,krakow,tenement,88.76,3.0,,5.0,,50.0676068,19.9395579,1.37,86.0,0.144,0.506,0.105,0.151,0.081,0.374,0.067,condominium,brick,,no,no,yes,no,no,4500
1282,86070c5f69d6caca58a2b28a7968acb8,krakow,apartmentBuilding,65.0,3.0,2.0,5.0,2022.0,50.0732712,19.8959076,3.63,14.0,0.313,0.511,0.592,0.147,0.31,0.092,0.415,condominium,brick,premium,no,yes,yes,no,no,5500
1283,35ea11575a4ee69e218503a22e25613b,krakow,blockOfFlats,110.0,4.0,2.0,3.0,2005.0,50.07132908,19.89020993,3.88,5.0,0.279,0.766,0.89,0.547,0.296,0.369,0.755,condominium,,,no,yes,no,no,no,5000
1284,b00f79a021070aadf10faef83a87ed8b,krakow,blockOfFlats,52.0,2.0,5.0,5.0,1987.0,50.0774512,20.0059966,5.41,20.0,0.231,1.854,0.394,0.192,0.352,1.721,0.325,condominium,,,no,yes,yes,no,no,2400
1285,8caea7f2ed8e13afd0358f4d9219023c,krakow,apartmentBuilding,77.53,3.0,5.0,5.0,2015.0,50.09247505,19.95582176,4.32,6.0,0.615,0.062,0.129,0.5,0.097,2.098,0.385,condominium,brick,premium,yes,yes,yes,no,no,4650
1286,63d2c58a8e1b674a8a6df9c5e36fe626,krakow,tenement,40.0,2.0,,4.0,,50.0717142,19.9346798,1.85,33.0,0.182,0.261,0.218,0.2,0.12,0.141,0.179,condominium,brick,,no,no,,no,no,1950
1287,d4ef39286127ac4eaaeae6b513001922,krakow,blockOfFlats,30.0,1.0,6.0,7.0,,50.0724358,19.9804334,3.55,18.0,0.309,0.516,0.26,0.308,0.11,1.582,0.168,condominium,,premium,yes,yes,yes,no,no,2150
1288,8eb0ab838b78831c36707a95c615cbc5,krakow,blockOfFlats,60.0,3.0,2.0,3.0,2000.0,50.0713603294252,19.8905488216371,3.86,3.0,0.271,0.743,0.896,0.54,0.274,0.346,0.732,condominium,,,yes,yes,no,no,yes,3500
1289,2ad72f23ae5947d4269660d9109b2853,krakow,,48.0,2.0,4.0,5.0,2019.0,50.0120908,19.8904354,5.9,7.0,0.462,0.803,0.767,0.3,0.27,4.058,0.275,condominium,,,no,no,yes,no,no,2490
1290,8ca03f33c00b7fd96596cc74af6e04cf,krakow,,25.0,1.0,1.0,2.0,,50.0365,20.0155,5.89,0.0,1.282,2.083,1.48,1.217,0.648,0.737,1.208,condominium,,,no,no,no,no,no,1950
1291,0bbe42227f3567585db35f0f11114999,krakow,apartmentBuilding,41.0,2.0,1.0,1.0,2023.0,50.0132763930984,19.8824274705515,6.15,4.0,0.735,1.16,1.187,0.698,0.306,4.258,0.35,condominium,brick,premium,yes,yes,no,yes,no,2600
1292,210a3affd398efb559adc21653b91aa1,krakow,tenement,50.0,3.0,1.0,5.0,1910.0,50.05062,19.9399,0.53,113.0,0.201,0.406,0.142,0.184,0.079,0.276,0.163,condominium,brick,,no,yes,yes,yes,no,4000
1293,a875c243d4c3da8eb996a0ae73b7c6f9,krakow,apartmentBuilding,60.0,2.0,1.0,2.0,2020.0,50.09717,19.86774,6.87,0.0,1.171,0.777,1.426,1.342,1.775,3.318,1.912,condominium,brick,,no,yes,no,yes,no,3200
1294,21685470fac07e758463d26ee0f30343,krakow,,65.0,3.0,4.0,6.0,2007.0,50.0196145284728,19.8961541235375,4.99,24.0,0.971,0.055,0.322,0.05,0.04,3.129,0.126,condominium,,premium,yes,yes,yes,yes,no,3200
1295,b4e5f3c5b469913d1d07cde95ef4232d,krakow,blockOfFlats,65.68,3.0,2.0,5.0,2023.0,50.04040985,19.93777797,1.66,23.0,0.101,0.813,0.328,0.204,0.285,0.873,0.345,condominium,,premium,yes,yes,yes,no,no,5700
1296,df62ae5e2f66a63092941840e722678d,krakow,blockOfFlats,35.0,2.0,3.0,3.0,2007.0,50.0940021,19.9531688,4.43,11.0,0.438,0.305,0.311,0.309,0.183,2.025,0.131,condominium,,premium,yes,yes,yes,no,no,2200
1297,9cb02abec6d2cc5de0542fc62f731a39,krakow,,37.0,2.0,,4.0,1881.0,50.05503,19.94372,0.38,145.0,0.086,0.793,0.403,0.398,0.083,0.555,0.199,condominium,,,no,no,no,no,no,3000
1298,6baaae781b23982abdf94039d6802c82,krakow,,85.0,4.0,1.0,2.0,2021.0,50.02091,19.9465,3.87,1.0,0.304,0.708,0.628,0.534,0.51,1.817,0.642,condominium,,,no,yes,no,no,no,4950
1299,b1cc2535be96fb173b2a74d3ea8a3083,krakow,apartmentBuilding,52.5,2.0,2.0,4.0,2011.0,50.0898,19.8727,6.06,3.0,0.908,0.427,0.783,0.492,0.891,2.453,1.131,condominium,brick,,no,yes,no,yes,no,2900
1300,6f179c799215aa07be84371ad0a40f4b,krakow,apartmentBuilding,74.0,3.0,,5.0,2022.0,50.0554,19.9553,1.2,22.0,0.198,0.224,0.325,0.199,0.068,0.06,0.201,condominium,brick,,yes,yes,yes,no,yes,5800
1301,5988ecad045132f711818dd4e2ca0e89,krakow,apartmentBuilding,53.0,2.0,8.0,10.0,2023.0,50.062088,19.9666695,2.15,25.0,0.19,0.34,0.321,0.242,0.379,0.445,0.201,condominium,brick,premium,yes,yes,yes,no,no,3700
1302,8d2bc179cb034ce3170e23a64cffb833,krakow,,45.0,2.0,4.0,4.0,2023.0,50.0802219,19.9221598,3.01,15.0,0.328,0.875,0.259,0.131,0.28,0.666,0.24,condominium,,premium,yes,no,yes,no,no,3250
1303,977c4fd7745694533e8de4a0a24eabf6,krakow,apartmentBuilding,28.0,1.0,2.0,3.0,2023.0,50.0283463,19.9691931,3.72,3.0,0.636,1.251,0.61,0.493,0.407,2.571,0.541,condominium,brick,,no,no,yes,no,yes,2200
1304,cc8cb23bec335a484aa6d6861dfc1465,krakow,apartmentBuilding,37.0,2.0,1.0,10.0,2004.0,50.0265,19.9216,3.42,21.0,0.233,0.26,0.5,0.174,0.073,1.964,0.057,condominium,brick,,no,yes,yes,yes,no,2450
1305,b68e40aeb2437c53491a479faf8cffac,krakow,apartmentBuilding,41.0,2.0,1.0,4.0,2023.0,50.06669,19.9731,2.78,10.0,0.585,0.662,0.39,0.508,0.129,0.832,0.509,condominium,brick,,yes,yes,yes,no,no,2900
1306,9de66278833ab508dee90fc1f9f52d3f,krakow,tenement,45.0,2.0,1.0,2.0,,50.0367446,19.9405128,2.07,21.0,0.197,0.935,0.127,0.399,0.069,1.282,0.1,condominium,brick,premium,no,no,no,no,no,2000
1307,d0cfd07fd107600c471611cc5ddabe15,krakow,apartmentBuilding,33.0,2.0,,5.0,2020.0,50.0720014,19.9522482,2.1,7.0,0.493,0.522,0.521,0.595,0.048,1.068,0.338,condominium,brick,premium,no,yes,yes,no,no,2900
1308,a00f59ea4dcea1ff134f0d89d9e7255a,krakow,apartmentBuilding,52.0,2.0,8.0,10.0,2017.0,50.062957,19.9720545,2.55,15.0,0.415,0.652,0.535,0.12,0.087,0.75,0.487,condominium,brick,premium,yes,yes,yes,no,no,3700
1309,80280a183a49e349669d4dedd1003291,krakow,apartmentBuilding,77.0,3.0,,4.0,2002.0,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,brick,premium,no,no,,no,no,3650
1310,61035c1f3567a9cf790dded72291c2bb,krakow,apartmentBuilding,48.19,2.0,3.0,3.0,2021.0,50.0722996,19.9556123,2.25,12.0,0.511,0.375,0.307,0.365,0.197,0.961,0.097,condominium,brick,premium,no,no,,no,no,4300
1311,8d900ee3b824efd0d5ee9f68b3726cda,krakow,,30.0,1.0,3.0,9.0,2022.0,50.0776303,19.9252782,2.66,21.0,0.27,0.567,0.123,0.132,0.108,0.738,0.112,condominium,,premium,yes,yes,yes,no,no,2800
1312,7fb048aef04ada2cdb3331311e72ed7e,krakow,apartmentBuilding,26.76,1.0,,6.0,2022.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,premium,no,no,yes,no,no,2600
1313,b2e9190fcec0e80ee82f32c3871d461f,krakow,apartmentBuilding,52.0,2.0,2.0,5.0,2014.0,50.07759715,19.96822943,3.27,12.0,0.057,0.561,0.441,0.075,0.362,1.509,0.256,condominium,brick,,no,yes,yes,no,yes,2900
1314,edd505a5d200b19d5e88fd2ec346bef5,krakow,apartmentBuilding,60.0,3.0,4.0,5.0,2019.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,,yes,yes,yes,yes,yes,4700
1315,18fbabf4fe37d563ec701ef2642828dc,krakow,apartmentBuilding,33.0,2.0,,5.0,2024.0,50.04318,19.98357,3.49,7.0,0.654,0.401,0.313,0.051,0.277,1.681,0.372,condominium,brick,,yes,no,no,no,no,2490
1316,2ca82f4a83753f4955b15b097bb8d972,krakow,tenement,55.75,3.0,2.0,3.0,1931.0,50.0509534,19.942936,0.58,148.0,0.257,0.415,0.193,0.246,0.02,0.419,0.102,condominium,brick,premium,yes,no,no,no,no,3700
